CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,City,Region,Country,CustomerSegment,LoyaltyTier
2558,C02558,Customer 2558,F,26-35,Bengaluru,South,India,Consumer,Gold
2559,C02559,Customer 2559,F,18-25,Bengaluru,South,India,Consumer,Gold
2560,C02560,Customer 2560,M,18-25,Kolkata,East,India,Consumer,Bronze
2561,C02561,Customer 2561,F,26-35,Hyderabad,Central,India,Consumer,Bronze
2562,C02562,Customer 2562,F,50+,Bengaluru,South,India,Consumer,Bronze
2563,C02563,Customer 2563,M,50+,Kolkata,East,India,Consumer,Silver
2564,C02564,Customer 2564,F,36-50,Hyderabad,Central,India,Consumer,Silver
2565,C02565,Customer 2565,M,18-25,Mumbai,West,India,Consumer,Bronze
2566,C02566,Customer 2566,M,36-50,Hyderabad,Central,India,Corporate,Silver
2567,C02567,Customer 2567,F,50+,Delhi,North,India,Consumer,Platinum
2568,C02568,Customer 2568,F,26-35,Delhi,North,India,Consumer,Silver
2569,C02569,Customer 2569,M,18-25,Delhi,North,India,Consumer,Bronze
2570,C02570,Customer 2570,F,18-25,Bengaluru,South,India,Corporate,Bronze
2571,C02571,Customer 2571,M,18-25,Hyderabad,Central,India,Small Business,Bronze
2572,C02572,Customer 2572,F,18-25,Delhi,North,India,Small Business,Silver
2573,C02573,Customer 2573,M,50+,Mumbai,West,India,Corporate,Bronze
2574,C02574,Customer 2574,M,26-35,Kolkata,East,India,Consumer,Bronze
2575,C02575,Customer 2575,F,36-50,Mumbai,West,India,Consumer,Gold
2576,C02576,Customer 2576,F,18-25,Mumbai,West,India,Consumer,Bronze
2577,C02577,Customer 2577,M,50+,Mumbai,West,India,Consumer,Bronze
2578,C02578,Customer 2578,M,50+,Kolkata,East,India,Consumer,Silver
2579,C02579,Customer 2579,M,18-25,Delhi,North,India,Consumer,Silver
2580,C02580,Customer 2580,M,36-50,Delhi,North,India,Consumer,Silver
2581,C02581,Customer 2581,F,36-50,Kolkata,East,India,Consumer,Silver
2582,C02582,Customer 2582,M,50+,Delhi,North,India,Corporate,Gold
2583,C02583,Customer 2583,F,26-35,Delhi,North,India,Consumer,Platinum
2584,C02584,Customer 2584,F,18-25,Kolkata,East,India,Consumer,Bronze
2585,C02585,Customer 2585,M,18-25,Kolkata,East,India,Corporate,Gold
2586,C02586,Customer 2586,F,36-50,Bengaluru,South,India,Consumer,Bronze
2587,C02587,Customer 2587,M,26-35,Hyderabad,Central,India,Corporate,Silver
2588,C02588,Customer 2588,M,26-35,Delhi,North,India,Consumer,Platinum
2589,C02589,Customer 2589,F,50+,Bengaluru,South,India,Consumer,Silver
2590,C02590,Customer 2590,F,26-35,Kolkata,East,India,Small Business,Silver
2591,C02591,Customer 2591,M,26-35,Bengaluru,South,India,Consumer,Silver
2592,C02592,Customer 2592,F,18-25,Delhi,North,India,Corporate,Silver
2593,C02593,Customer 2593,M,26-35,Mumbai,West,India,Consumer,Bronze
2594,C02594,Customer 2594,M,50+,Delhi,North,India,Consumer,Bronze
2595,C02595,Customer 2595,F,36-50,Bengaluru,South,India,Consumer,Gold
2596,C02596,Customer 2596,M,50+,Bengaluru,South,India,Consumer,Bronze
2597,C02597,Customer 2597,M,26-35,Kolkata,East,India,Corporate,Bronze
2598,C02598,Customer 2598,M,18-25,Hyderabad,Central,India,Consumer,Gold
2599,C02599,Customer 2599,F,36-50,Hyderabad,Central,India,Consumer,Bronze
2600,C02600,Customer 2600,F,36-50,Bengaluru,South,India,Consumer,Platinum
2601,C02601,Customer 2601,F,26-35,Kolkata,East,India,Consumer,Gold
2602,C02602,Customer 2602,M,36-50,Bengaluru,South,India,Consumer,Bronze
2603,C02603,Customer 2603,F,26-35,Kolkata,East,India,Consumer,Bronze
2604,C02604,Customer 2604,M,18-25,Mumbai,West,India,Consumer,Silver
2605,C02605,Customer 2605,M,50+,Hyderabad,Central,India,Consumer,Silver
2606,C02606,Customer 2606,F,50+,Bengaluru,South,India,Corporate,Bronze
2607,C02607,Customer 2607,F,50+,Kolkata,East,India,Consumer,Bronze
2608,C02608,Customer 2608,M,26-35,Kolkata,East,India,Consumer,Silver
2609,C02609,Customer 2609,M,36-50,Hyderabad,Central,India,Small Business,Silver
2610,C02610,Customer 2610,F,36-50,Kolkata,East,India,Consumer,Bronze
2611,C02611,Customer 2611,F,36-50,Delhi,North,India,Small Business,Platinum
2612,C02612,Customer 2612,F,18-25,Hyderabad,Central,India,Consumer,Bronze
2613,C02613,Customer 2613,F,50+,Bengaluru,South,India,Consumer,Bronze
2614,C02614,Customer 2614,F,26-35,Bengaluru,South,India,Consumer,Silver
2615,C02615,Customer 2615,M,50+,Hyderabad,Central,India,Consumer,Gold
2616,C02616,Customer 2616,F,36-50,Bengaluru,South,India,Consumer,Gold
2617,C02617,Customer 2617,F,36-50,Bengaluru,South,India,Consumer,Silver
2618,C02618,Customer 2618,M,18-25,Hyderabad,Central,India,Corporate,Bronze
2619,C02619,Customer 2619,M,36-50,Delhi,North,India,Corporate,Bronze
2620,C02620,Customer 2620,M,26-35,Mumbai,West,India,Small Business,Bronze
2621,C02621,Customer 2621,F,36-50,Delhi,North,India,Consumer,Gold
2622,C02622,Customer 2622,F,26-35,Kolkata,East,India,Consumer,Bronze
2623,C02623,Customer 2623,M,26-35,Hyderabad,Central,India,Consumer,Bronze
2624,C02624,Customer 2624,F,26-35,Hyderabad,Central,India,Consumer,Silver
2625,C02625,Customer 2625,M,18-25,Mumbai,West,India,Consumer,Bronze
2626,C02626,Customer 2626,M,18-25,Kolkata,East,India,Consumer,Bronze
2627,C02627,Customer 2627,F,26-35,Kolkata,East,India,Corporate,Silver
2628,C02628,Customer 2628,F,26-35,Mumbai,West,India,Consumer,Bronze
2629,C02629,Customer 2629,F,36-50,Kolkata,East,India,Small Business,Gold
2630,C02630,Customer 2630,M,26-35,Delhi,North,India,Consumer,Silver
2631,C02631,Customer 2631,M,26-35,Bengaluru,South,India,Small Business,Bronze
2632,C02632,Customer 2632,F,50+,Delhi,North,India,Consumer,Gold
2633,C02633,Customer 2633,M,36-50,Kolkata,East,India,Corporate,Bronze
2634,C02634,Customer 2634,M,50+,Mumbai,West,India,Consumer,Bronze
2635,C02635,Customer 2635,F,36-50,Bengaluru,South,India,Consumer,Bronze
2636,C02636,Customer 2636,F,50+,Delhi,North,India,Consumer,Bronze
2637,C02637,Customer 2637,M,18-25,Delhi,North,India,Corporate,Bronze
2638,C02638,Customer 2638,M,50+,Kolkata,East,India,Consumer,Bronze
2639,C02639,Customer 2639,F,36-50,Mumbai,West,India,Consumer,Silver
2640,C02640,Customer 2640,F,36-50,Kolkata,East,India,Consumer,Bronze
2641,C02641,Customer 2641,M,50+,Mumbai,West,India,Consumer,Bronze
2642,C02642,Customer 2642,M,36-50,Kolkata,East,India,Corporate,Gold
2643,C02643,Customer 2643,M,18-25,Delhi,North,India,Consumer,Bronze
2644,C02644,Customer 2644,M,26-35,Delhi,North,India,Corporate,Gold
2645,C02645,Customer 2645,M,36-50,Delhi,North,India,Corporate,Silver
2646,C02646,Customer 2646,F,36-50,Bengaluru,South,India,Corporate,Bronze
2647,C02647,Customer 2647,M,26-35,Delhi,North,India,Consumer,Silver
2648,C02648,Customer 2648,M,18-25,Delhi,North,India,Corporate,Bronze
2649,C02649,Customer 2649,M,26-35,Kolkata,East,India,Consumer,Bronze
2650,C02650,Customer 2650,M,50+,Mumbai,West,India,Corporate,Silver
2651,C02651,Customer 2651,M,50+,Kolkata,East,India,Consumer,Silver
2652,C02652,Customer 2652,F,26-35,Delhi,North,India,Consumer,Bronze
2653,C02653,Customer 2653,F,26-35,Bengaluru,South,India,Corporate,Silver
2654,C02654,Customer 2654,M,18-25,Bengaluru,South,India,Consumer,Gold
2655,C02655,Customer 2655,M,50+,Bengaluru,South,India,Consumer,Silver
2656,C02656,Customer 2656,F,36-50,Hyderabad,Central,India,Consumer,Bronze
2657,C02657,Customer 2657,M,18-25,Mumbai,West,India,Consumer,Platinum
2658,C02658,Customer 2658,F,26-35,Mumbai,West,India,Consumer,Bronze
2659,C02659,Customer 2659,M,50+,Mumbai,West,India,Consumer,Silver
2660,C02660,Customer 2660,M,18-25,Kolkata,East,India,Consumer,Silver
2661,C02661,Customer 2661,M,36-50,Mumbai,West,India,Corporate,Bronze
2662,C02662,Customer 2662,F,36-50,Mumbai,West,India,Consumer,Silver
2663,C02663,Customer 2663,M,26-35,Mumbai,West,India,Consumer,Bronze
2664,C02664,Customer 2664,F,50+,Mumbai,West,India,Corporate,Bronze
2665,C02665,Customer 2665,F,50+,Kolkata,East,India,Consumer,Bronze
2666,C02666,Customer 2666,F,18-25,Kolkata,East,India,Corporate,Silver
2667,C02667,Customer 2667,M,50+,Kolkata,East,India,Consumer,Bronze
2668,C02668,Customer 2668,M,26-35,Bengaluru,South,India,Consumer,Bronze
2669,C02669,Customer 2669,M,36-50,Kolkata,East,India,Consumer,Bronze
2670,C02670,Customer 2670,M,36-50,Kolkata,East,India,Corporate,Gold
2671,C02671,Customer 2671,M,26-35,Mumbai,West,India,Consumer,Silver
2672,C02672,Customer 2672,F,26-35,Kolkata,East,India,Consumer,Silver
2673,C02673,Customer 2673,M,18-25,Mumbai,West,India,Small Business,Silver
2674,C02674,Customer 2674,F,26-35,Hyderabad,Central,India,Consumer,Gold
2675,C02675,Customer 2675,F,50+,Bengaluru,South,India,Consumer,Bronze
2676,C02676,Customer 2676,F,36-50,Bengaluru,South,India,Consumer,Bronze
2677,C02677,Customer 2677,M,36-50,Delhi,North,India,Consumer,Bronze
2678,C02678,Customer 2678,F,50+,Bengaluru,South,India,Consumer,Bronze
2679,C02679,Customer 2679,M,26-35,Kolkata,East,India,Small Business,Silver
2680,C02680,Customer 2680,F,36-50,Mumbai,West,India,Consumer,Silver
2681,C02681,Customer 2681,M,26-35,Mumbai,West,India,Small Business,Silver
2682,C02682,Customer 2682,M,26-35,Hyderabad,Central,India,Corporate,Bronze
2683,C02683,Customer 2683,F,18-25,Hyderabad,Central,India,Consumer,Gold
2684,C02684,Customer 2684,M,36-50,Kolkata,East,India,Consumer,Bronze
2685,C02685,Customer 2685,F,18-25,Hyderabad,Central,India,Consumer,Silver
2686,C02686,Customer 2686,M,36-50,Mumbai,West,India,Corporate,Bronze
2687,C02687,Customer 2687,M,18-25,Bengaluru,South,India,Consumer,Gold
2688,C02688,Customer 2688,M,36-50,Kolkata,East,India,Small Business,Bronze
2689,C02689,Customer 2689,M,26-35,Mumbai,West,India,Small Business,Silver
2690,C02690,Customer 2690,F,18-25,Delhi,North,India,Corporate,Bronze
2691,C02691,Customer 2691,F,26-35,Hyderabad,Central,India,Corporate,Bronze
2692,C02692,Customer 2692,F,36-50,Delhi,North,India,Consumer,Bronze
2693,C02693,Customer 2693,F,18-25,Delhi,North,India,Consumer,Silver
2694,C02694,Customer 2694,F,50+,Bengaluru,South,India,Consumer,Silver
2695,C02695,Customer 2695,M,36-50,Mumbai,West,India,Consumer,Bronze
2696,C02696,Customer 2696,F,36-50,Hyderabad,Central,India,Consumer,Bronze
2697,C02697,Customer 2697,M,18-25,Delhi,North,India,Corporate,Silver
2698,C02698,Customer 2698,M,36-50,Mumbai,West,India,Corporate,Bronze
2699,C02699,Customer 2699,F,36-50,Delhi,North,India,Consumer,Bronze
2700,C02700,Customer 2700,F,36-50,Delhi,North,India,Consumer,Silver
2701,C02701,Customer 2701,M,26-35,Hyderabad,Central,India,Consumer,Gold
2702,C02702,Customer 2702,M,18-25,Bengaluru,South,India,Consumer,Gold
2703,C02703,Customer 2703,M,36-50,Bengaluru,South,India,Small Business,Bronze
2704,C02704,Customer 2704,F,18-25,Kolkata,East,India,Consumer,Silver
2705,C02705,Customer 2705,F,50+,Hyderabad,Central,India,Consumer,Silver
2706,C02706,Customer 2706,M,50+,Delhi,North,India,Consumer,Silver
2707,C02707,Customer 2707,M,26-35,Mumbai,West,India,Consumer,Silver
2708,C02708,Customer 2708,M,26-35,Delhi,North,India,Consumer,Bronze
2709,C02709,Customer 2709,M,26-35,Bengaluru,South,India,Consumer,Bronze
2710,C02710,Customer 2710,M,36-50,Kolkata,East,India,Consumer,Silver
2711,C02711,Customer 2711,M,18-25,Kolkata,East,India,Consumer,Bronze
2712,C02712,Customer 2712,F,18-25,Bengaluru,South,India,Consumer,Bronze
2713,C02713,Customer 2713,M,50+,Mumbai,West,India,Consumer,Silver
2714,C02714,Customer 2714,F,36-50,Hyderabad,Central,India,Consumer,Silver
2715,C02715,Customer 2715,M,36-50,Bengaluru,South,India,Consumer,Bronze
2716,C02716,Customer 2716,F,18-25,Mumbai,West,India,Consumer,Bronze
2717,C02717,Customer 2717,F,26-35,Kolkata,East,India,Consumer,Bronze
2718,C02718,Customer 2718,M,26-35,Delhi,North,India,Corporate,Silver
2719,C02719,Customer 2719,M,36-50,Mumbai,West,India,Consumer,Bronze
2720,C02720,Customer 2720,F,26-35,Bengaluru,South,India,Consumer,Bronze
2721,C02721,Customer 2721,M,36-50,Bengaluru,South,India,Consumer,Gold
2722,C02722,Customer 2722,F,50+,Kolkata,East,India,Small Business,Silver
2723,C02723,Customer 2723,F,50+,Bengaluru,South,India,Consumer,Bronze
2724,C02724,Customer 2724,M,18-25,Bengaluru,South,India,Corporate,Gold
2725,C02725,Customer 2725,M,18-25,Hyderabad,Central,India,Small Business,Gold
2726,C02726,Customer 2726,F,50+,Mumbai,West,India,Corporate,Platinum
2727,C02727,Customer 2727,M,36-50,Delhi,North,India,Consumer,Bronze
2728,C02728,Customer 2728,F,18-25,Kolkata,East,India,Consumer,Silver
2729,C02729,Customer 2729,M,18-25,Mumbai,West,India,Consumer,Bronze
2730,C02730,Customer 2730,M,18-25,Bengaluru,South,India,Corporate,Gold
2731,C02731,Customer 2731,M,18-25,Bengaluru,South,India,Consumer,Bronze
2732,C02732,Customer 2732,F,36-50,Hyderabad,Central,India,Consumer,Silver
2733,C02733,Customer 2733,M,26-35,Delhi,North,India,Consumer,Silver
2734,C02734,Customer 2734,M,50+,Delhi,North,India,Consumer,Bronze
2735,C02735,Customer 2735,M,18-25,Bengaluru,South,India,Consumer,Platinum
2736,C02736,Customer 2736,F,50+,Mumbai,West,India,Consumer,Bronze
2737,C02737,Customer 2737,M,26-35,Mumbai,West,India,Consumer,Gold
2738,C02738,Customer 2738,F,50+,Delhi,North,India,Corporate,Silver
2739,C02739,Customer 2739,F,36-50,Delhi,North,India,Consumer,Bronze
2740,C02740,Customer 2740,M,36-50,Kolkata,East,India,Consumer,Bronze
2741,C02741,Customer 2741,M,36-50,Hyderabad,Central,India,Corporate,Bronze
2742,C02742,Customer 2742,F,36-50,Bengaluru,South,India,Consumer,Bronze
2743,C02743,Customer 2743,M,50+,Mumbai,West,India,Consumer,Bronze
2744,C02744,Customer 2744,M,36-50,Kolkata,East,India,Corporate,Bronze
2745,C02745,Customer 2745,F,50+,Mumbai,West,India,Corporate,Gold
2746,C02746,Customer 2746,M,36-50,Bengaluru,South,India,Consumer,Gold
2747,C02747,Customer 2747,F,26-35,Bengaluru,South,India,Corporate,Silver
2748,C02748,Customer 2748,F,18-25,Bengaluru,South,India,Corporate,Gold
2749,C02749,Customer 2749,M,18-25,Hyderabad,Central,India,Consumer,Bronze
2750,C02750,Customer 2750,M,26-35,Hyderabad,Central,India,Consumer,Silver
2751,C02751,Customer 2751,M,36-50,Kolkata,East,India,Corporate,Silver
2752,C02752,Customer 2752,F,50+,Hyderabad,Central,India,Consumer,Bronze
2753,C02753,Customer 2753,M,26-35,Kolkata,East,India,Consumer,Bronze
2754,C02754,Customer 2754,M,18-25,Bengaluru,South,India,Consumer,Gold
2755,C02755,Customer 2755,M,50+,Mumbai,West,India,Consumer,Bronze
2756,C02756,Customer 2756,M,18-25,Delhi,North,India,Consumer,Bronze
2757,C02757,Customer 2757,M,18-25,Bengaluru,South,India,Consumer,Bronze
2758,C02758,Customer 2758,F,36-50,Delhi,North,India,Consumer,Bronze
2759,C02759,Customer 2759,F,36-50,Hyderabad,Central,India,Consumer,Bronze
2760,C02760,Customer 2760,F,18-25,Kolkata,East,India,Consumer,Platinum
2761,C02761,Customer 2761,F,36-50,Kolkata,East,India,Consumer,Silver
2762,C02762,Customer 2762,M,50+,Kolkata,East,India,Consumer,Silver
2763,C02763,Customer 2763,F,18-25,Mumbai,West,India,Consumer,Platinum
2764,C02764,Customer 2764,F,36-50,Delhi,North,India,Consumer,Bronze
2765,C02765,Customer 2765,F,50+,Delhi,North,India,Corporate,Bronze
2766,C02766,Customer 2766,M,36-50,Kolkata,East,India,Consumer,Silver
2767,C02767,Customer 2767,M,50+,Kolkata,East,India,Consumer,Silver
2768,C02768,Customer 2768,M,50+,Hyderabad,Central,India,Consumer,Bronze
2769,C02769,Customer 2769,F,18-25,Mumbai,West,India,Consumer,Bronze
2770,C02770,Customer 2770,F,26-35,Hyderabad,Central,India,Small Business,Bronze
2771,C02771,Customer 2771,M,36-50,Bengaluru,South,India,Consumer,Bronze
2772,C02772,Customer 2772,M,26-35,Bengaluru,South,India,Consumer,Bronze
2773,C02773,Customer 2773,M,50+,Kolkata,East,India,Consumer,Bronze
2774,C02774,Customer 2774,F,26-35,Mumbai,West,India,Corporate,Gold
2775,C02775,Customer 2775,M,26-35,Delhi,North,India,Consumer,Silver
2776,C02776,Customer 2776,M,50+,Hyderabad,Central,India,Consumer,Silver
2777,C02777,Customer 2777,M,36-50,Kolkata,East,India,Consumer,Bronze
2778,C02778,Customer 2778,M,36-50,Kolkata,East,India,Consumer,Silver
2779,C02779,Customer 2779,M,18-25,Delhi,North,India,Consumer,Gold
2780,C02780,Customer 2780,F,50+,Mumbai,West,India,Consumer,Bronze
2781,C02781,Customer 2781,M,18-25,Bengaluru,South,India,Consumer,Silver
2782,C02782,Customer 2782,F,36-50,Bengaluru,South,India,Consumer,Bronze
2783,C02783,Customer 2783,F,18-25,Bengaluru,South,India,Consumer,Bronze
2784,C02784,Customer 2784,F,26-35,Bengaluru,South,India,Corporate,Bronze
2785,C02785,Customer 2785,M,18-25,Mumbai,West,India,Consumer,Silver
2786,C02786,Customer 2786,M,36-50,Hyderabad,Central,India,Corporate,Bronze
2787,C02787,Customer 2787,F,26-35,Bengaluru,South,India,Consumer,Bronze
2788,C02788,Customer 2788,M,18-25,Kolkata,East,India,Consumer,Silver
2789,C02789,Customer 2789,M,26-35,Hyderabad,Central,India,Consumer,Gold
2790,C02790,Customer 2790,M,50+,Bengaluru,South,India,Consumer,Platinum
2791,C02791,Customer 2791,M,26-35,Hyderabad,Central,India,Consumer,Bronze
2792,C02792,Customer 2792,M,36-50,Mumbai,West,India,Consumer,Silver
2793,C02793,Customer 2793,F,50+,Delhi,North,India,Consumer,Silver
2794,C02794,Customer 2794,F,50+,Mumbai,West,India,Consumer,Gold
2795,C02795,Customer 2795,F,50+,Bengaluru,South,India,Consumer,Silver
2796,C02796,Customer 2796,M,36-50,Bengaluru,South,India,Consumer,Bronze
2797,C02797,Customer 2797,M,50+,Hyderabad,Central,India,Consumer,Bronze
2798,C02798,Customer 2798,M,36-50,Bengaluru,South,India,Consumer,Bronze
2799,C02799,Customer 2799,F,36-50,Mumbai,West,India,Small Business,Gold
2800,C02800,Customer 2800,F,50+,Kolkata,East,India,Corporate,Gold
2801,C02801,Customer 2801,M,50+,Hyderabad,Central,India,Consumer,Silver
2802,C02802,Customer 2802,M,36-50,Mumbai,West,India,Consumer,Gold
2803,C02803,Customer 2803,M,36-50,Mumbai,West,India,Small Business,Bronze
2804,C02804,Customer 2804,M,36-50,Bengaluru,South,India,Small Business,Bronze
2805,C02805,Customer 2805,F,36-50,Mumbai,West,India,Consumer,Bronze
2806,C02806,Customer 2806,M,36-50,Bengaluru,South,India,Consumer,Silver
2807,C02807,Customer 2807,F,26-35,Hyderabad,Central,India,Corporate,Silver
2808,C02808,Customer 2808,M,36-50,Bengaluru,South,India,Consumer,Bronze
2809,C02809,Customer 2809,M,50+,Mumbai,West,India,Consumer,Bronze
2810,C02810,Customer 2810,F,36-50,Mumbai,West,India,Consumer,Silver
2811,C02811,Customer 2811,M,50+,Mumbai,West,India,Corporate,Platinum
2812,C02812,Customer 2812,M,26-35,Delhi,North,India,Corporate,Bronze
2813,C02813,Customer 2813,F,36-50,Kolkata,East,India,Consumer,Bronze
2814,C02814,Customer 2814,M,50+,Mumbai,West,India,Consumer,Bronze
2815,C02815,Customer 2815,F,50+,Delhi,North,India,Consumer,Bronze
2816,C02816,Customer 2816,M,36-50,Bengaluru,South,India,Corporate,Platinum
2817,C02817,Customer 2817,M,36-50,Delhi,North,India,Consumer,Silver
2818,C02818,Customer 2818,M,50+,Bengaluru,South,India,Consumer,Gold
2819,C02819,Customer 2819,M,18-25,Hyderabad,Central,India,Consumer,Platinum
2820,C02820,Customer 2820,F,50+,Mumbai,West,India,Consumer,Bronze
2821,C02821,Customer 2821,F,36-50,Hyderabad,Central,India,Corporate,Bronze
2822,C02822,Customer 2822,F,26-35,Hyderabad,Central,India,Consumer,Platinum
2823,C02823,Customer 2823,M,18-25,Kolkata,East,India,Small Business,Bronze
2824,C02824,Customer 2824,F,50+,Hyderabad,Central,India,Consumer,Bronze
2825,C02825,Customer 2825,M,26-35,Kolkata,East,India,Consumer,Bronze
2826,C02826,Customer 2826,M,36-50,Bengaluru,South,India,Consumer,Bronze
2827,C02827,Customer 2827,F,50+,Mumbai,West,India,Consumer,Bronze
2828,C02828,Customer 2828,F,50+,Delhi,North,India,Consumer,Silver
2829,C02829,Customer 2829,F,18-25,Kolkata,East,India,Consumer,Bronze
2830,C02830,Customer 2830,F,36-50,Kolkata,East,India,Consumer,Bronze
2831,C02831,Customer 2831,F,50+,Hyderabad,Central,India,Consumer,Bronze
2832,C02832,Customer 2832,F,26-35,Delhi,North,India,Corporate,Bronze
2833,C02833,Customer 2833,F,50+,Mumbai,West,India,Consumer,Silver
2834,C02834,Customer 2834,F,50+,Bengaluru,South,India,Small Business,Silver
2835,C02835,Customer 2835,M,18-25,Hyderabad,Central,India,Consumer,Gold
2836,C02836,Customer 2836,F,36-50,Kolkata,East,India,Consumer,Bronze
2837,C02837,Customer 2837,F,18-25,Kolkata,East,India,Consumer,Bronze
2838,C02838,Customer 2838,F,36-50,Mumbai,West,India,Consumer,Bronze
2839,C02839,Customer 2839,M,18-25,Hyderabad,Central,India,Small Business,Bronze
2840,C02840,Customer 2840,M,26-35,Bengaluru,South,India,Consumer,Silver
2841,C02841,Customer 2841,F,18-25,Delhi,North,India,Consumer,Bronze
2842,C02842,Customer 2842,F,26-35,Bengaluru,South,India,Corporate,Bronze
2843,C02843,Customer 2843,M,50+,Bengaluru,South,India,Consumer,Silver
2844,C02844,Customer 2844,M,18-25,Bengaluru,South,India,Consumer,Silver
2845,C02845,Customer 2845,F,50+,Bengaluru,South,India,Small Business,Gold
2846,C02846,Customer 2846,M,26-35,Bengaluru,South,India,Consumer,Bronze
2847,C02847,Customer 2847,F,26-35,Delhi,North,India,Consumer,Silver
2848,C02848,Customer 2848,F,26-35,Hyderabad,Central,India,Consumer,Gold
2849,C02849,Customer 2849,M,36-50,Bengaluru,South,India,Corporate,Silver
2850,C02850,Customer 2850,M,18-25,Hyderabad,Central,India,Consumer,Bronze
2851,C02851,Customer 2851,M,26-35,Kolkata,East,India,Consumer,Silver
2852,C02852,Customer 2852,F,50+,Mumbai,West,India,Consumer,Bronze
2853,C02853,Customer 2853,M,26-35,Delhi,North,India,Consumer,Silver
2854,C02854,Customer 2854,F,26-35,Delhi,North,India,Consumer,Bronze
2855,C02855,Customer 2855,F,50+,Kolkata,East,India,Corporate,Bronze
2856,C02856,Customer 2856,F,50+,Hyderabad,Central,India,Corporate,Silver
2857,C02857,Customer 2857,M,50+,Kolkata,East,India,Consumer,Bronze
2858,C02858,Customer 2858,F,36-50,Delhi,North,India,Consumer,Gold
2859,C02859,Customer 2859,F,36-50,Kolkata,East,India,Consumer,Bronze
2860,C02860,Customer 2860,M,26-35,Bengaluru,South,India,Consumer,Silver
2861,C02861,Customer 2861,F,26-35,Bengaluru,South,India,Consumer,Bronze
2862,C02862,Customer 2862,M,18-25,Bengaluru,South,India,Small Business,Gold
2863,C02863,Customer 2863,F,50+,Mumbai,West,India,Consumer,Bronze
2864,C02864,Customer 2864,F,26-35,Bengaluru,South,India,Consumer,Bronze
2865,C02865,Customer 2865,M,36-50,Bengaluru,South,India,Consumer,Bronze
2866,C02866,Customer 2866,F,18-25,Kolkata,East,India,Consumer,Bronze
2867,C02867,Customer 2867,F,18-25,Hyderabad,Central,India,Small Business,Gold
2868,C02868,Customer 2868,M,36-50,Kolkata,East,India,Consumer,Bronze
2869,C02869,Customer 2869,M,18-25,Hyderabad,Central,India,Small Business,Bronze
2870,C02870,Customer 2870,F,18-25,Hyderabad,Central,India,Consumer,Bronze
2871,C02871,Customer 2871,F,18-25,Hyderabad,Central,India,Consumer,Bronze
2872,C02872,Customer 2872,F,36-50,Hyderabad,Central,India,Consumer,Bronze
2873,C02873,Customer 2873,M,50+,Delhi,North,India,Corporate,Bronze
2874,C02874,Customer 2874,M,18-25,Hyderabad,Central,India,Small Business,Bronze
2875,C02875,Customer 2875,F,50+,Kolkata,East,India,Corporate,Silver
2876,C02876,Customer 2876,M,26-35,Bengaluru,South,India,Consumer,Bronze
2877,C02877,Customer 2877,M,18-25,Kolkata,East,India,Consumer,Bronze
2878,C02878,Customer 2878,M,50+,Bengaluru,South,India,Consumer,Bronze
2879,C02879,Customer 2879,F,36-50,Bengaluru,South,India,Small Business,Bronze
2880,C02880,Customer 2880,M,18-25,Delhi,North,India,Consumer,Bronze
2881,C02881,Customer 2881,M,50+,Delhi,North,India,Small Business,Bronze
2882,C02882,Customer 2882,M,18-25,Kolkata,East,India,Consumer,Gold
2883,C02883,Customer 2883,F,50+,Mumbai,West,India,Small Business,Bronze
2884,C02884,Customer 2884,F,36-50,Hyderabad,Central,India,Consumer,Silver
2885,C02885,Customer 2885,F,26-35,Hyderabad,Central,India,Consumer,Bronze
2886,C02886,Customer 2886,F,36-50,Kolkata,East,India,Small Business,Bronze
2887,C02887,Customer 2887,M,36-50,Kolkata,East,India,Corporate,Bronze
2888,C02888,Customer 2888,M,26-35,Bengaluru,South,India,Corporate,Bronze
2889,C02889,Customer 2889,M,36-50,Bengaluru,South,India,Consumer,Bronze
2890,C02890,Customer 2890,F,36-50,Hyderabad,Central,India,Consumer,Bronze
2891,C02891,Customer 2891,M,36-50,Kolkata,East,India,Small Business,Bronze
2892,C02892,Customer 2892,F,26-35,Kolkata,East,India,Consumer,Platinum
2893,C02893,Customer 2893,F,18-25,Mumbai,West,India,Consumer,Bronze
2894,C02894,Customer 2894,F,26-35,Kolkata,East,India,Consumer,Gold
2895,C02895,Customer 2895,M,26-35,Mumbai,West,India,Consumer,Silver
2896,C02896,Customer 2896,F,18-25,Hyderabad,Central,India,Consumer,Bronze
2897,C02897,Customer 2897,M,50+,Delhi,North,India,Consumer,Bronze
2898,C02898,Customer 2898,M,18-25,Bengaluru,South,India,Consumer,Bronze
2899,C02899,Customer 2899,F,36-50,Mumbai,West,India,Consumer,Bronze
2900,C02900,Customer 2900,F,36-50,Bengaluru,South,India,Consumer,Platinum
2901,C02901,Customer 2901,M,18-25,Delhi,North,India,Corporate,Bronze
2902,C02902,Customer 2902,F,50+,Bengaluru,South,India,Consumer,Silver
2903,C02903,Customer 2903,M,36-50,Hyderabad,Central,India,Consumer,Bronze
2904,C02904,Customer 2904,M,18-25,Mumbai,West,India,Consumer,Bronze
2905,C02905,Customer 2905,M,50+,Mumbai,West,India,Corporate,Silver
2906,C02906,Customer 2906,F,36-50,Kolkata,East,India,Small Business,Bronze
2907,C02907,Customer 2907,F,26-35,Kolkata,East,India,Corporate,Gold
